in s,C1 in V
-7.20837E+00,1.362E+00
-7.20824E+00,1.362E+00
-7.20810E+00,1.382E+00
-7.20797E+00,1.392E+00
-7.20784E+00,1.382E+00
-7.20771E+00,1.392E+00
-7.20758E+00,1.372E+00
-7.20745E+00,1.392E+00
-7.20732E+00,1.372E+00
-7.20719E+00,1.372E+00
-7.20706E+00,1.362E+00
-7.20693E+00,1.372E+00
-7.20679E+00,1.382E+00
-7.20666E+00,1.382E+00
-7.20653E+00,1.392E+00
-7.20640E+00,1.362E+00
-7.20627E+00,1.353E+00
-7.20614E+00,1.382E+00
-7.20601E+00,1.382E+00
-7.20588E+00,1.372E+00
-7.20575E+00,1.362E+00
-7.20562E+00,1.333E+00
-7.20548E+00,1.372E+00
-7.20535E+00,1.353E+00
-7.20522E+00,1.372E+00
-7.20509E+00,1.382E+00
-7.20496E+00,1.372E+00
-7.20483E+00,1.333E+00
-7.20470E+00,1.372E+00
-7.20457E+00,1.372E+00
-7.20444E+00,1.362E+00
-7.20430E+00,1.362E+00
-7.20417E+00,1.362E+00
-7.20404E+00,1.362E+00
-7.20391E+00,1.382E+00
-7.20378E+00,1.362E+00
-7.20365E+00,1.372E+00
-7.20352E+00,1.343E+00
-7.20339E+00,1.343E+00
-7.20326E+00,1.333E+00
-7.20313E+00,1.343E+00
-7.20299E+00,1.372E+00
-7.20286E+00,1.353E+00
-7.20273E+00,1.362E+00
-7.20260E+00,1.353E+00
-7.20247E+00,1.353E+00
-7.20234E+00,1.343E+00
-7.20221E+00,1.353E+00
-7.20208E+00,1.323E+00
-7.20195E+00,1.353E+00
-7.20181E+00,1.343E+00
-7.20168E+00,1.323E+00
-7.20155E+00,1.323E+00
-7.20142E+00,1.382E+00
-7.20129E+00,1.323E+00
-7.20116E+00,1.313E+00
-7.20103E+00,1.343E+00
-7.20090E+00,1.323E+00
-7.20077E+00,1.323E+00
-7.20064E+00,1.323E+00
-7.20050E+00,1.343E+00
-7.20037E+00,1.323E+00
-7.20024E+00,1.343E+00
-7.20011E+00,1.294E+00
-7.19998E+00,1.323E+00
-7.19985E+00,1.343E+00
-7.19972E+00,1.323E+00
-7.19959E+00,1.323E+00
-7.19946E+00,1.343E+00
-7.19933E+00,1.353E+00
-7.19919E+00,1.313E+00
-7.19906E+00,1.304E+00
-7.19893E+00,1.323E+00
-7.19880E+00,1.294E+00
-7.19867E+00,1.304E+00
-7.19854E+00,1.333E+00
-7.19841E+00,1.333E+00
-7.19828E+00,1.333E+00
-7.19815E+00,1.323E+00
-7.19801E+00,1.343E+00
-7.19788E+00,1.313E+00
-7.19775E+00,1.304E+00
-7.19762E+00,1.313E+00
-7.19749E+00,1.323E+00
-7.19736E+00,1.323E+00
-7.19723E+00,1.323E+00
-7.19710E+00,1.313E+00
-7.19697E+00,1.294E+00
-7.19684E+00,1.304E+00
-7.19670E+00,1.323E+00
-7.19657E+00,1.294E+00
-7.19644E+00,1.274E+00
-7.19631E+00,1.284E+00
-7.19618E+00,1.294E+00
-7.19605E+00,1.284E+00
-7.19592E+00,1.274E+00
-7.19579E+00,1.294E+00
-7.19566E+00,1.304E+00
-7.19552E+00,1.304E+00
-7.19539E+00,1.294E+00
-7.19526E+00,1.323E+00
-7.19513E+00,1.255E+00
-7.19500E+00,1.294E+00
-7.19487E+00,1.304E+00
-7.19474E+00,1.274E+00
-7.19461E+00,1.284E+00
-7.19448E+00,1.284E+00
-7.19435E+00,1.284E+00
-7.19421E+00,1.304E+00
-7.19408E+00,1.284E+00
-7.19395E+00,1.265E+00
-7.19382E+00,1.323E+00
-7.19369E+00,1.274E+00
-7.19356E+00,1.274E+00
-7.19343E+00,1.274E+00
-7.19330E+00,1.284E+00
-7.19317E+00,1.265E+00
-7.19304E+00,1.265E+00
-7.19290E+00,1.265E+00
-7.19277E+00,1.294E+00
-7.19264E+00,1.265E+00
-7.19251E+00,1.294E+00
-7.19238E+00,1.255E+00
-7.19225E+00,1.294E+00
-7.19212E+00,1.284E+00
-7.19199E+00,1.284E+00
-7.19186E+00,1.265E+00
-7.19172E+00,1.265E+00
-7.19159E+00,1.274E+00
-7.19146E+00,1.265E+00
-7.19133E+00,1.265E+00
-7.19120E+00,1.255E+00
-7.19107E+00,1.265E+00
-7.19094E+00,1.284E+00
-7.19081E+00,1.245E+00
-7.19068E+00,1.255E+00
-7.19055E+00,1.255E+00
-7.19041E+00,1.265E+00
-7.19028E+00,1.245E+00
-7.19015E+00,1.226E+00
-7.19002E+00,1.265E+00
-7.18989E+00,1.265E+00
