in s,C1 in V
-6.91572E+00,-8.545E-01
-6.91559E+00,-8.643E-01
-6.91546E+00,-8.252E-01
-6.91532E+00,-8.545E-01
-6.91519E+00,-8.252E-01
-6.91506E+00,-8.447E-01
-6.91493E+00,-8.545E-01
-6.91480E+00,-8.350E-01
-6.91467E+00,-8.545E-01
-6.91454E+00,-8.838E-01
-6.91441E+00,-8.252E-01
-6.91428E+00,-8.252E-01
-6.91414E+00,-8.545E-01
-6.91401E+00,-8.545E-01
-6.91388E+00,-8.447E-01
-6.91375E+00,-8.447E-01
-6.91362E+00,-8.545E-01
-6.91349E+00,-8.545E-01
-6.91336E+00,-8.252E-01
-6.91323E+00,-8.252E-01
-6.91310E+00,-8.643E-01
-6.91297E+00,-8.350E-01
-6.91283E+00,-8.643E-01
-6.91270E+00,-8.643E-01
