in s,C1 in V
-2.06872E+00,-2.446E+00
-2.06867E+00,-2.456E+00
-2.06862E+00,-2.485E+00
-2.06856E+00,-2.456E+00
-2.06851E+00,-2.446E+00
-2.06846E+00,-2.466E+00
-2.06841E+00,-2.466E+00
-2.06836E+00,-2.437E+00
-2.06831E+00,-2.476E+00
-2.06826E+00,-2.485E+00
-2.06821E+00,-2.476E+00
-2.06816E+00,-2.466E+00
-2.06810E+00,-2.437E+00
-2.06805E+00,-2.485E+00
-2.06800E+00,-2.446E+00
-2.06795E+00,-2.466E+00
-2.06790E+00,-2.437E+00
-2.06785E+00,-2.505E+00
-2.06780E+00,-2.466E+00
-2.06775E+00,-2.456E+00
-2.06770E+00,-2.485E+00
-2.06764E+00,-2.485E+00
-2.06759E+00,-2.456E+00
-2.06754E+00,-2.427E+00
-2.06749E+00,-2.466E+00
-2.06744E+00,-2.515E+00
-2.06739E+00,-2.485E+00
-2.06734E+00,-2.437E+00
-2.06729E+00,-2.476E+00
-2.06724E+00,-2.485E+00
-2.06718E+00,-2.437E+00
-2.06713E+00,-2.466E+00
-2.06708E+00,-2.456E+00
-2.06703E+00,-2.495E+00
-2.06698E+00,-2.456E+00
-2.06693E+00,-2.456E+00
-2.06688E+00,-2.437E+00
-2.06683E+00,-2.476E+00
-2.06677E+00,-2.446E+00
-2.06672E+00,-2.437E+00
-2.06667E+00,-2.476E+00
-2.06662E+00,-2.466E+00
-2.06657E+00,-2.446E+00
-2.06652E+00,-2.466E+00
-2.06647E+00,-2.446E+00
-2.06642E+00,-2.446E+00
-2.06637E+00,-2.456E+00
-2.06631E+00,-2.446E+00
-2.06626E+00,-2.437E+00
-2.06621E+00,-2.466E+00
-2.06616E+00,-2.485E+00
-2.06611E+00,-2.456E+00
-2.06606E+00,-2.505E+00
-2.06601E+00,-2.466E+00
-2.06596E+00,-2.446E+00
-2.06591E+00,-2.437E+00
-2.06585E+00,-2.485E+00
-2.06580E+00,-2.476E+00
-2.06575E+00,-2.437E+00
-2.06570E+00,-2.495E+00
-2.06565E+00,-2.456E+00
-2.06560E+00,-2.437E+00
-2.06555E+00,-2.427E+00
-2.06550E+00,-2.466E+00
-2.06545E+00,-2.456E+00
-2.06539E+00,-2.476E+00
-2.06534E+00,-2.417E+00
-2.06529E+00,-2.437E+00
-2.06524E+00,-2.466E+00
