in s,C2 in V
-6.78254E+00,1.475E-02
-6.78241E+00,1.143E-02
-6.78228E+00,1.299E-02
-6.78215E+00,1.279E-02
-6.78202E+00,1.553E-02
-6.78188E+00,1.260E-02
-6.78175E+00,1.221E-02
-6.78162E+00,1.650E-02
-6.78149E+00,1.084E-02
-6.78136E+00,1.533E-02
-6.78123E+00,1.338E-02
-6.78110E+00,1.572E-02
-6.78097E+00,1.318E-02
-6.78084E+00,1.357E-02
-6.78071E+00,1.436E-02
-6.78057E+00,1.104E-02
-6.78044E+00,1.396E-02
-6.78031E+00,1.143E-02
-6.78018E+00,1.572E-02
-6.78005E+00,1.455E-02
-6.77992E+00,1.357E-02
-6.77979E+00,1.904E-02
-6.77966E+00,1.436E-02
-6.77953E+00,1.338E-02
-6.77939E+00,1.416E-02
-6.77926E+00,1.221E-02
-6.77913E+00,1.514E-02
-6.77900E+00,1.592E-02
-6.77887E+00,1.396E-02
-6.77874E+00,1.572E-02
-6.77861E+00,1.084E-02
-6.77848E+00,1.592E-02
-6.77835E+00,1.084E-02
-6.77822E+00,1.357E-02
-6.77808E+00,1.533E-02
-6.77795E+00,1.357E-02
-6.77782E+00,1.201E-02
-6.77769E+00,1.475E-02
-6.77756E+00,1.260E-02
-6.77743E+00,1.904E-02
-6.77730E+00,1.533E-02
-6.77717E+00,1.201E-02
-6.77704E+00,1.416E-02
-6.77691E+00,1.143E-02
-6.77677E+00,1.689E-02
-6.77664E+00,1.396E-02
-6.77651E+00,1.221E-02
-6.77638E+00,1.650E-02
-6.77625E+00,1.377E-02
-6.77612E+00,1.436E-02
-6.77599E+00,1.143E-02
-6.77586E+00,1.221E-02
-6.77573E+00,1.572E-02
-6.77559E+00,1.104E-02
-6.77546E+00,1.553E-02
-6.77533E+00,1.553E-02
-6.77520E+00,1.299E-02
-6.77507E+00,1.533E-02
-6.77494E+00,1.416E-02
-6.77481E+00,1.260E-02
-6.77468E+00,1.533E-02
-6.77455E+00,1.045E-02
-6.77442E+00,1.572E-02
-6.77428E+00,1.260E-02
-6.77415E+00,1.221E-02
-6.77402E+00,1.416E-02
-6.77389E+00,1.064E-02
-6.77376E+00,1.475E-02
-6.77363E+00,1.475E-02
-6.77350E+00,1.143E-02
-6.77337E+00,1.357E-02
-6.77324E+00,1.084E-02
-6.77311E+00,1.455E-02
-6.77297E+00,1.436E-02
-6.77284E+00,1.221E-02
-6.77271E+00,1.592E-02
-6.77258E+00,1.436E-02
-6.77245E+00,1.572E-02
-6.77232E+00,1.318E-02
-6.77219E+00,1.221E-02
-6.77206E+00,1.572E-02
-6.77193E+00,1.494E-02
-6.77179E+00,1.494E-02
-6.77166E+00,1.279E-02
-6.77153E+00,1.221E-02
-6.77140E+00,1.533E-02
-6.77127E+00,1.787E-02
-6.77114E+00,1.396E-02
-6.77101E+00,1.162E-02
-6.77088E+00,1.279E-02
-6.77075E+00,1.611E-02
-6.77062E+00,1.338E-02
-6.77048E+00,1.006E-02
-6.77035E+00,1.436E-02
-6.77022E+00,1.143E-02
-6.77009E+00,1.592E-02
-6.76996E+00,1.631E-02
-6.76983E+00,1.553E-02
-6.76970E+00,1.260E-02
-6.76957E+00,1.338E-02
-6.76944E+00,1.650E-02
-6.76930E+00,1.553E-02
-6.76917E+00,1.318E-02
-6.76904E+00,1.396E-02
-6.76891E+00,1.221E-02
-6.76878E+00,1.807E-02
-6.76865E+00,1.572E-02
-6.76852E+00,1.104E-02
-6.76839E+00,1.572E-02
-6.76826E+00,1.064E-02
-6.76813E+00,1.865E-02
-6.76799E+00,1.533E-02
-6.76786E+00,1.064E-02
-6.76773E+00,1.475E-02
-6.76760E+00,1.104E-02
-6.76747E+00,1.768E-02
-6.76734E+00,1.221E-02
-6.76721E+00,1.221E-02
-6.76708E+00,1.182E-02
-6.76695E+00,1.279E-02
-6.76682E+00,1.650E-02
-6.76668E+00,1.416E-02
-6.76655E+00,1.299E-02
-6.76642E+00,1.436E-02
-6.76629E+00,1.416E-02
-6.76616E+00,1.689E-02
-6.76603E+00,1.416E-02
-6.76590E+00,1.338E-02
-6.76577E+00,1.455E-02
-6.76564E+00,1.318E-02
-6.76550E+00,1.611E-02
-6.76537E+00,1.201E-02
-6.76524E+00,1.201E-02
-6.76511E+00,1.455E-02
-6.76498E+00,1.436E-02
-6.76485E+00,1.572E-02
