in s,C1 in V
-7.21582E+00,-2.212E+00
-7.21568E+00,-2.153E+00
-7.21555E+00,-2.202E+00
-7.21542E+00,-2.173E+00
-7.21529E+00,-2.202E+00
-7.21516E+00,-2.192E+00
-7.21503E+00,-2.202E+00
-7.21490E+00,-2.222E+00
-7.21477E+00,-2.202E+00
-7.21464E+00,-2.231E+00
-7.21451E+00,-2.202E+00
-7.21437E+00,-2.212E+00
-7.21424E+00,-2.202E+00
-7.21411E+00,-2.192E+00
-7.21398E+00,-2.183E+00
-7.21385E+00,-2.222E+00
-7.21372E+00,-2.222E+00
-7.21359E+00,-2.222E+00
-7.21346E+00,-2.231E+00
-7.21333E+00,-2.222E+00
-7.21320E+00,-2.222E+00
-7.21306E+00,-2.212E+00
-7.21293E+00,-2.222E+00
-7.21280E+00,-2.231E+00
-7.21267E+00,-2.231E+00
-7.21254E+00,-2.212E+00
-7.21241E+00,-2.192E+00
-7.21228E+00,-2.212E+00
-7.21215E+00,-2.222E+00
-7.21202E+00,-2.192E+00
-7.21188E+00,-2.192E+00
-7.21175E+00,-2.202E+00
-7.21162E+00,-2.222E+00
-7.21149E+00,-2.241E+00
-7.21136E+00,-2.251E+00
-7.21123E+00,-2.222E+00
-7.21110E+00,-2.251E+00
-7.21097E+00,-2.241E+00
-7.21084E+00,-2.212E+00
-7.21071E+00,-2.222E+00
-7.21057E+00,-2.192E+00
-7.21044E+00,-2.222E+00
-7.21031E+00,-2.222E+00
-7.21018E+00,-2.222E+00
-7.21005E+00,-2.251E+00
-7.20992E+00,-2.222E+00
-7.20979E+00,-2.192E+00
-7.20966E+00,-2.222E+00
-7.20953E+00,-2.222E+00
-7.20939E+00,-2.222E+00
-7.20926E+00,-2.222E+00
-7.20913E+00,-2.251E+00
-7.20900E+00,-2.212E+00
-7.20887E+00,-2.212E+00
-7.20874E+00,-2.222E+00
-7.20861E+00,-2.212E+00
-7.20848E+00,-2.251E+00
-7.20835E+00,-2.222E+00
-7.20822E+00,-2.192E+00
-7.20808E+00,-2.212E+00
-7.20795E+00,-2.202E+00
-7.20782E+00,-2.222E+00
-7.20769E+00,-2.222E+00
-7.20756E+00,-2.192E+00
-7.20743E+00,-2.222E+00
-7.20730E+00,-2.192E+00
-7.20717E+00,-2.212E+00
-7.20704E+00,-2.222E+00
-7.20691E+00,-2.271E+00
-7.20677E+00,-2.222E+00
-7.20664E+00,-2.222E+00
-7.20651E+00,-2.231E+00
-7.20638E+00,-2.251E+00
-7.20625E+00,-2.202E+00
-7.20612E+00,-2.231E+00
-7.20599E+00,-2.222E+00
-7.20586E+00,-2.222E+00
-7.20573E+00,-2.241E+00
-7.20559E+00,-2.241E+00
-7.20546E+00,-2.222E+00
-7.20533E+00,-2.251E+00
-7.20520E+00,-2.222E+00
-7.20507E+00,-2.241E+00
-7.20494E+00,-2.212E+00
-7.20481E+00,-2.261E+00
-7.20468E+00,-2.231E+00
-7.20455E+00,-2.231E+00
-7.20442E+00,-2.241E+00
-7.20428E+00,-2.251E+00
-7.20415E+00,-2.271E+00
-7.20402E+00,-2.231E+00
-7.20389E+00,-2.192E+00
-7.20376E+00,-2.261E+00
-7.20363E+00,-2.241E+00
-7.20350E+00,-2.231E+00
-7.20337E+00,-2.222E+00
-7.20324E+00,-2.241E+00
-7.20310E+00,-2.251E+00
-7.20297E+00,-2.261E+00
-7.20284E+00,-2.231E+00
-7.20271E+00,-2.251E+00
-7.20258E+00,-2.251E+00
-7.20245E+00,-2.241E+00
-7.20232E+00,-2.261E+00
-7.20219E+00,-2.212E+00
-7.20206E+00,-2.261E+00
-7.20193E+00,-2.222E+00
-7.20179E+00,-2.271E+00
-7.20166E+00,-2.241E+00
-7.20153E+00,-2.241E+00
-7.20140E+00,-2.261E+00
-7.20127E+00,-2.222E+00
-7.20114E+00,-2.222E+00
-7.20101E+00,-2.222E+00
-7.20088E+00,-2.231E+00
-7.20075E+00,-2.261E+00
-7.20062E+00,-2.222E+00
-7.20048E+00,-2.280E+00
-7.20035E+00,-2.231E+00
-7.20022E+00,-2.241E+00
-7.20009E+00,-2.231E+00
-7.19996E+00,-2.271E+00
-7.19983E+00,-2.241E+00
-7.19970E+00,-2.241E+00
-7.19957E+00,-2.251E+00
-7.19944E+00,-2.231E+00
-7.19930E+00,-2.241E+00
-7.19917E+00,-2.222E+00
-7.19904E+00,-2.251E+00
-7.19891E+00,-2.261E+00
-7.19878E+00,-2.241E+00
-7.19865E+00,-2.241E+00
-7.19852E+00,-2.222E+00
-7.19839E+00,-2.241E+00
-7.19826E+00,-2.231E+00
-7.19813E+00,-2.231E+00
-7.19799E+00,-2.231E+00
-7.19786E+00,-2.251E+00
-7.19773E+00,-2.241E+00
-7.19760E+00,-2.261E+00
-7.19747E+00,-2.261E+00
-7.19734E+00,-2.261E+00
-7.19721E+00,-2.251E+00
-7.19708E+00,-2.271E+00
-7.19695E+00,-2.241E+00
-7.19682E+00,-2.290E+00
-7.19668E+00,-2.231E+00
-7.19655E+00,-2.261E+00
-7.19642E+00,-2.251E+00
-7.19629E+00,-2.261E+00
-7.19616E+00,-2.251E+00
-7.19603E+00,-2.231E+00
-7.19590E+00,-2.280E+00
-7.19577E+00,-2.241E+00
-7.19564E+00,-2.261E+00
-7.19550E+00,-2.241E+00
-7.19537E+00,-2.231E+00
-7.19524E+00,-2.261E+00
-7.19511E+00,-2.280E+00
-7.19498E+00,-2.261E+00
-7.19485E+00,-2.280E+00
-7.19472E+00,-2.251E+00
-7.19459E+00,-2.271E+00
-7.19446E+00,-2.251E+00
-7.19433E+00,-2.231E+00
-7.19419E+00,-2.261E+00
-7.19406E+00,-2.251E+00
-7.19393E+00,-2.241E+00
-7.19380E+00,-2.261E+00
-7.19367E+00,-2.261E+00
-7.19354E+00,-2.222E+00
-7.19341E+00,-2.261E+00
-7.19328E+00,-2.261E+00
-7.19315E+00,-2.251E+00
-7.19301E+00,-2.261E+00
-7.19288E+00,-2.271E+00
-7.19275E+00,-2.241E+00
-7.19262E+00,-2.271E+00
-7.19249E+00,-2.280E+00
-7.19236E+00,-2.222E+00
-7.19223E+00,-2.231E+00
-7.19210E+00,-2.280E+00
-7.19197E+00,-2.241E+00
-7.19184E+00,-2.271E+00
-7.19170E+00,-2.251E+00
-7.19157E+00,-2.280E+00
-7.19144E+00,-2.261E+00
-7.19131E+00,-2.251E+00
-7.19118E+00,-2.231E+00
-7.19105E+00,-2.271E+00
-7.19092E+00,-2.271E+00
-7.19079E+00,-2.231E+00
-7.19066E+00,-2.271E+00
-7.19053E+00,-2.271E+00
-7.19039E+00,-2.261E+00
-7.19026E+00,-2.261E+00
-7.19013E+00,-2.310E+00
-7.19000E+00,-2.241E+00
-7.18987E+00,-2.280E+00
-7.18974E+00,-2.290E+00
-7.18961E+00,-2.261E+00
-7.18948E+00,-2.290E+00
-7.18935E+00,-2.261E+00
-7.18921E+00,-2.251E+00
-7.18908E+00,-2.280E+00
-7.18895E+00,-2.300E+00
-7.18882E+00,-2.280E+00
-7.18869E+00,-2.290E+00
-7.18856E+00,-2.241E+00
-7.18843E+00,-2.251E+00
-7.18830E+00,-2.300E+00
-7.18817E+00,-2.261E+00
-7.18804E+00,-2.290E+00
-7.18790E+00,-2.261E+00
-7.18777E+00,-2.290E+00
-7.18764E+00,-2.290E+00
-7.18751E+00,-2.271E+00
-7.18738E+00,-2.251E+00
-7.18725E+00,-2.261E+00
-7.18712E+00,-2.290E+00
-7.18699E+00,-2.261E+00
-7.18686E+00,-2.241E+00
-7.18672E+00,-2.300E+00
-7.18659E+00,-2.271E+00
-7.18646E+00,-2.261E+00
-7.18633E+00,-2.280E+00
-7.18620E+00,-2.310E+00
-7.18607E+00,-2.241E+00
-7.18594E+00,-2.261E+00
-7.18581E+00,-2.261E+00
-7.18568E+00,-2.290E+00
-7.18555E+00,-2.300E+00
-7.18541E+00,-2.310E+00
-7.18528E+00,-2.271E+00
-7.18515E+00,-2.319E+00
-7.18502E+00,-2.261E+00
-7.18489E+00,-2.290E+00
-7.18476E+00,-2.261E+00
-7.18463E+00,-2.271E+00
-7.18450E+00,-2.300E+00
-7.18437E+00,-2.280E+00
-7.18424E+00,-2.280E+00
-7.18410E+00,-2.300E+00
-7.18397E+00,-2.271E+00
-7.18384E+00,-2.271E+00
-7.18371E+00,-2.261E+00
-7.18358E+00,-2.261E+00
-7.18345E+00,-2.300E+00
-7.18332E+00,-2.310E+00
-7.18319E+00,-2.261E+00
-7.18306E+00,-2.319E+00
-7.18292E+00,-2.271E+00
-7.18279E+00,-2.290E+00
-7.18266E+00,-2.290E+00
-7.18253E+00,-2.261E+00
-7.18240E+00,-2.290E+00
-7.18227E+00,-2.271E+00
-7.18214E+00,-2.290E+00
-7.18201E+00,-2.300E+00
-7.18188E+00,-2.319E+00
-7.18175E+00,-2.261E+00
-7.18161E+00,-2.261E+00
-7.18148E+00,-2.271E+00
-7.18135E+00,-2.310E+00
-7.18122E+00,-2.310E+00
-7.18109E+00,-2.290E+00
-7.18096E+00,-2.290E+00
-7.18083E+00,-2.290E+00
-7.18070E+00,-2.319E+00
-7.18057E+00,-2.300E+00
-7.18044E+00,-2.319E+00
-7.18030E+00,-2.300E+00
-7.18017E+00,-2.310E+00
-7.18004E+00,-2.280E+00
-7.17991E+00,-2.280E+00
-7.17978E+00,-2.310E+00
-7.17965E+00,-2.271E+00
-7.17952E+00,-2.290E+00
-7.17939E+00,-2.261E+00
-7.17926E+00,-2.300E+00
-7.17912E+00,-2.300E+00
-7.17899E+00,-2.261E+00
-7.17886E+00,-2.290E+00
-7.17873E+00,-2.310E+00
-7.17860E+00,-2.290E+00
-7.17847E+00,-2.290E+00
-7.17834E+00,-2.300E+00
-7.17821E+00,-2.290E+00
-7.17808E+00,-2.300E+00
-7.17795E+00,-2.280E+00
-7.17781E+00,-2.300E+00
-7.17768E+00,-2.329E+00
-7.17755E+00,-2.310E+00
-7.17742E+00,-2.319E+00
-7.17729E+00,-2.290E+00
-7.17716E+00,-2.261E+00
-7.17703E+00,-2.310E+00
-7.17690E+00,-2.300E+00
-7.17677E+00,-2.290E+00
-7.17663E+00,-2.300E+00
-7.17650E+00,-2.290E+00
-7.17637E+00,-2.271E+00
-7.17624E+00,-2.290E+00
-7.17611E+00,-2.329E+00
-7.17598E+00,-2.300E+00
-7.17585E+00,-2.319E+00
-7.17572E+00,-2.300E+00
-7.17559E+00,-2.310E+00
-7.17546E+00,-2.310E+00
-7.17532E+00,-2.290E+00
-7.17519E+00,-2.290E+00
-7.17506E+00,-2.329E+00
-7.17493E+00,-2.329E+00
-7.17480E+00,-2.319E+00
-7.17467E+00,-2.290E+00
-7.17454E+00,-2.300E+00
-7.17441E+00,-2.319E+00
-7.17428E+00,-2.300E+00
-7.17415E+00,-2.300E+00
-7.17401E+00,-2.329E+00
-7.17388E+00,-2.310E+00
-7.17375E+00,-2.329E+00
-7.17362E+00,-2.310E+00
-7.17349E+00,-2.319E+00
-7.17336E+00,-2.290E+00
-7.17323E+00,-2.300E+00
-7.17310E+00,-2.300E+00
-7.17297E+00,-2.319E+00
-7.17283E+00,-2.300E+00
-7.17270E+00,-2.329E+00
-7.17257E+00,-2.358E+00
-7.17244E+00,-2.290E+00
-7.17231E+00,-2.319E+00
-7.17218E+00,-2.290E+00
-7.17205E+00,-2.300E+00
-7.17192E+00,-2.310E+00
-7.17179E+00,-2.290E+00
-7.17166E+00,-2.271E+00
-7.17152E+00,-2.280E+00
-7.17139E+00,-2.280E+00
-7.17126E+00,-2.300E+00
-7.17113E+00,-2.290E+00
-7.17100E+00,-2.319E+00
-7.17087E+00,-2.319E+00
